Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
16.09.2023 13:00,PSV,Nijmegen,4,0,4.94,0.18,60,40,28,3,11,0,8,1,9,2,9,8,8,3,0,2,14,19,0,7,8,10,0,0,1,3,515,347,440,260,15,27,128,74,74,32,,,,,,,4
16.09.2023 13:00,Sittard,FC Volendam,3,1,2.51,0.23,57,43,27,7,11,2,12,2,4,3,6,10,15,3,1,0,32,16,1,8,9,6,0,0,1,0,415,320,321,227,10,16,110,84,70,26,,,,,,,2
16.09.2023 11:45,Vitesse,Waalwijk,0,2,0.54,1.87,57,43,16,18,2,9,12,6,2,3,12,11,8,6,0,3,9,19,7,2,9,9,1,0,1,5,483,368,411,295,14,12,118,67,50,40,,,,,,,-2
16.09.2023 09:30,Feyenoord,Heerenveen,6,1,2.29,0.15,61,39,21,7,9,1,8,5,4,1,8,9,6,3,1,1,15,13,0,3,8,9,0,0,1,0,614,366,548,289,17,17,157,53,83,20,,,,,,,5
03.09.2023 09:45,Vitesse,AZ Alkmaar,0,2,0.13,1.58,50,50,4,16,2,7,0,5,2,4,14,16,0,9,1,4,17,21,5,2,12,10,0,0,3,0,425,408,350,350,15,19,80,93,24,40,,,,,,,-2
03.09.2023 07:30,FC Volendam,Twente,0,2,0.34,1.49,35,65,7,12,2,4,4,6,1,2,8,12,1,5,1,1,27,24,2,2,10,7,0,0,2,2,319,606,228,502,20,24,82,122,39,53,,,,,,,-2
03.09.2023 07:30,Sittard,Ajax,0,0,1.42,0.3,34,66,11,12,3,4,4,4,4,4,7,23,3,7,2,1,21,16,4,3,20,7,0,0,3,2,305,584,225,496,22,11,76,117,35,50,,,,,,,0
03.09.2023 05:15,Utrecht,Feyenoord,1,5,0.51,3.39,45,55,5,21,1,11,1,6,3,4,15,14,5,8,1,2,11,17,6,0,13,13,0,0,1,0,417,519,331,446,29,13,88,130,30,62,,,,,,,-4
02.09.2023 14:00,Heracles,Excelsior,3,1,0.68,0.43,63,37,15,9,5,3,6,3,4,3,12,9,8,1,3,0,20,13,2,2,6,11,0,1,1,4,537,322,457,240,16,18,129,106,55,64,,,,,,,2
02.09.2023 13:00,Waalwijk,PSV,0,4,0.96,1.79,40,60,10,22,3,9,2,10,5,3,10,0,4,8,0,2,16,18,5,3,1,13,0,0,0,0,376,565,284,501,22,17,81,141,31,73,,,,,,,-4
02.09.2023 11:45,G.A. Eagles,Heerenveen,3,2,3.19,1.11,48,52,21,13,7,3,10,4,4,6,10,10,9,8,3,1,13,20,1,4,10,9,0,1,3,0,405,433,338,353,17,13,116,80,68,41,,,,,,,1
02.09.2023 09:30,Almere City,Zwolle,1,2,0.74,0.61,45,55,10,13,3,6,5,4,2,3,15,13,7,4,1,2,33,20,4,2,12,10,0,1,3,4,364,459,240,353,13,15,133,120,66,35,,,,,,,-1
01.09.2023 13:00,Sparta Rotterdam,Nijmegen,1,1,1.93,0.44,59,41,15,13,6,6,7,6,2,1,11,13,10,1,2,1,15,15,5,5,10,10,0,0,1,4,482,354,400,266,16,20,160,74,79,23,,,,,,,0
27.08.2023 09:45,Heerenveen,Sparta Rotterdam,1,3,2.54,2.28,54,46,19,16,6,7,9,4,4,5,4,4,6,7,1,0,26,18,4,5,3,8,1,0,0,0,,,,,,,129,92,72,35,,,,,,,-2
27.08.2023 07:30,Feyenoord,Almere City,6,1,3.1,1.14,62,38,31,6,18,1,7,3,6,2,16,8,8,2,1,1,21,11,0,12,8,15,0,0,0,1,,,,,,,153,69,75,22,,,,,,,5
27.08.2023 05:15,Zwolle,Utrecht,1,0,1.11,0.35,46,54,9,10,2,1,4,7,3,2,10,14,2,8,1,2,23,22,1,1,7,12,0,0,2,3,,,,,,,89,123,39,43,,,,,,,1
26.08.2023 14:00,Excelsior,Sittard,2,2,1.88,1.14,44,56,9,13,6,5,2,7,1,1,11,6,0,6,0,1,30,25,3,4,5,9,0,0,1,2,,,,,,,106,122,42,69,,,,,,,0
26.08.2023 11:45,Nijmegen,Waalwijk,3,0,1.95,1.41,41,59,13,10,10,1,3,5,0,4,10,9,2,4,0,0,20,22,1,7,10,9,0,0,1,2,,,,,,,104,136,45,69,,,,,,,3
20.08.2023 09:45,Waalwijk,AZ Alkmaar,1,3,1.7,1.2,45,55,7,15,5,7,1,4,1,4,10,10,1,10,1,1,23,21,4,4,9,12,0,0,2,1,,,,,,,62,110,21,61,,,,,,,-2
20.08.2023 07:30,Sparta Rotterdam,Feyenoord,2,2,0.78,2.1,28,72,10,24,5,8,3,10,2,6,6,11,3,12,2,1,14,17,6,3,8,5,0,0,2,0,,,,,,,60,162,23,94,,,,,,,0
20.08.2023 07:30,Twente,Zwolle,3,1,1.37,1.78,67,33,18,9,3,4,10,4,5,1,19,5,8,3,0,3,13,13,3,1,6,15,0,0,2,5,,,,,,,117,87,60,41,,,,,,,2
20.08.2023 05:15,Utrecht,Heerenveen,0,2,0.94,0.54,56,44,12,12,6,6,3,4,3,2,11,10,9,2,0,1,18,13,4,6,11,10,0,0,0,1,,,,,,,127,84,58,45,,,,,,,-2
19.08.2023 14:00,G.A. Eagles,FC Volendam,4,1,0.54,1.22,42,58,8,19,6,5,0,7,2,7,10,3,4,12,0,2,10,20,4,2,3,8,1,0,1,3,,,,,,,86,113,55,60,,,,,,,3
19.08.2023 13:00,Sittard,Almere City,2,1,1.39,0.84,47,53,21,8,7,5,13,3,1,0,11,10,5,6,4,0,25,31,4,5,8,13,0,0,3,2,,,,,,,92,101,48,46,,,,,,,1
19.08.2023 11:45,Vitesse,PSV,1,3,1.66,1.94,34,66,12,19,2,7,7,9,3,3,3,8,4,7,2,1,20,24,4,1,7,2,0,0,0,1,,,,,,,65,123,36,56,,,,,,,-2
19.08.2023 09:30,Excelsior,Ajax,2,2,1.25,2.78,31,69,12,15,2,8,5,5,5,2,,,4,10,0,1,,,6,0,7,7,0,0,0,0,,,,,,,93,149,52,75,,,,,,,0
18.08.2023 13:00,Heracles,Nijmegen,2,1,1.06,0.83,46,54,16,17,7,4,6,8,3,5,11,11,5,9,0,2,18,19,3,5,10,10,0,0,2,2,,,,,,,106,100,54,43,,,,,,,1
13.08.2023 09:45,Almere City,Twente,1,4,0.62,1.94,34,66,12,20,4,8,7,8,1,4,14,13,2,11,0,5,10,16,4,3,13,9,1,0,4,0,,,,,,,81,103,47,72,,,,,,,-3
13.08.2023 07:30,AZ Alkmaar,G.A. Eagles,5,1,2.58,0.69,52,48,13,9,8,4,3,2,2,3,11,8,5,4,1,0,13,22,3,3,8,13,0,0,2,3,,,,,,,65,99,35,54,,,,,,,4
13.08.2023 07:30,Feyenoord,Sittard,0,0,1.21,1.2,61,39,22,14,6,5,9,6,7,3,13,6,8,3,4,3,24,8,5,6,4,21,1,0,0,6,,,,,,,134,91,59,30,,,,,,,0
13.08.2023 05:15,Nijmegen,Excelsior,3,4,0.73,1.01,49,51,8,6,6,6,2,0,0,0,6,4,2,7,1,0,18,13,2,3,4,10,0,0,1,2,,,,,,,110,137,38,61,,,,,,,-1
12.08.2023 14:00,Zwolle,Sparta Rotterdam,1,2,0.18,0.35,52,48,20,9,7,4,11,3,2,2,16,10,7,1,2,1,13,10,3,6,8,15,0,0,2,4,,,,,,,125,107,65,42,,,,,,,-1
12.08.2023 13:00,Ajax,Heracles,4,1,2.24,1.03,70,30,31,7,13,2,10,1,8,4,14,10,13,4,0,1,20,17,1,9,11,14,0,0,2,5,,,,,,,120,55,87,27,,,,,,,3
12.08.2023 11:45,Heerenveen,Waalwijk,3,1,0.72,0.04,46,54,19,13,9,5,8,7,2,1,9,9,7,2,1,1,15,17,4,6,9,8,0,0,0,1,,,,,,,93,92,38,41,,,,,,,2
12.08.2023 09:30,PSV,Utrecht,2,0,0.98,0.56,67,33,23,7,8,1,9,5,6,1,11,14,4,2,1,0,22,15,1,6,15,14,0,0,2,1,,,,,,,164,71,51,21,,,,,,,2
11.08.2023 13:00,FC Volendam,Vitesse,1,2,0.69,1.18,28,72,4,13,4,9,0,4,,,11,15,3,7,2,0,22,39,7,3,12,10,1,0,3,1,133,263,90,220,11,5,58,131,38,65,,,,,,,-1
