Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
16.09.2023 11:15,Royale Union SG,Genk,0,2,,,58,42,25,7,4,2,20,4,1,1,12,5,7,3,0,2,20,17,0,4,15,15,0,0,1,6,462,341,,,,,134,82,90,38,,,,,,,-2
16.09.2023 09:00,RWDM,Círculo Brujas,2,1,,,54,46,10,15,5,4,5,11,,,,,5,4,1,5,23,11,3,3,18,12,0,0,3,3,400,329,,,,,92,147,24,80,,,,,,,1
15.09.2023 13:45,Westerlo,Antwerp,0,3,,,41,59,9,15,2,4,7,11,,,,,4,5,2,1,11,22,1,2,13,9,0,0,3,0,421,624,,,,,98,104,39,56,,,,,,,-3
03.09.2023 12:15,Charleroi,St. Truiden,1,1,,,45,55,18,8,5,5,13,3,,,,,3,5,4,1,15,15,4,4,12,6,0,1,2,0,446,556,,,,,97,109,52,43,,,,,,,0
03.09.2023 11:30,Genk,Anderlecht,1,1,,,42,58,12,8,4,4,8,4,,,,,7,7,1,1,11,13,3,3,6,15,1,0,5,6,384,525,,,,,94,108,58,66,,,,,,,0
03.09.2023 09:00,Royale Union SG,Antwerp,2,2,,,41,59,24,8,7,5,17,3,,,,,8,4,2,3,11,22,3,5,9,12,0,0,1,2,332,512,,,,,91,99,60,40,,,,,,,0
03.09.2023 06:30,Gent,Club Brujas,2,1,,,40,60,14,14,4,7,10,7,,,,,5,6,3,0,15,20,6,2,14,12,1,0,2,0,362,539,,,,,94,111,50,57,,,,,,,1
02.09.2023 13:45,St. Lieja,RWDM,1,1,,,52,48,11,8,4,3,7,5,,,,,5,0,0,2,23,17,2,3,9,22,0,0,1,3,416,403,,,,,117,90,75,31,,,,,,,0
02.09.2023 11:15,KV Mechelen,Eupen,1,0,,,61,39,22,9,6,1,16,8,,,,,6,4,1,1,19,15,1,5,10,13,0,0,0,1,659,413,,,,,139,59,66,23,,,,,,,1
02.09.2023 09:00,Círculo Brujas,Westerlo,2,1,,,46,54,21,7,6,1,15,6,,,,,14,1,2,1,15,31,0,4,16,16,0,0,0,1,328,401,,,,,144,75,75,30,,,,,,,1
