Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
08.10.2023 08:00,Lyon,Lorient,3,3,1.34,1.14,49,51,9,6,6,5,1,1,2,0,9,23,5,2,1,0,21,18,2,3,22,10,0,0,0,0,440,456,352,371,17,11,100,82,39,29,,,,,,,0
08.10.2023 06:00,Marsella,Le Havre,3,0,3.06,0.16,64,36,14,7,6,1,5,5,3,1,16,8,4,3,1,1,23,9,1,3,6,16,0,1,0,3,713,393,653,331,14,19,120,81,57,12,,,,,,,3
07.10.2023 14:00,Reims,Mónaco,1,3,2.03,1.1,54,46,11,11,4,4,3,4,4,3,18,14,10,5,3,5,25,20,1,3,10,14,0,0,0,3,416,375,330,289,13,24,125,93,70,39,,,,,,,-2
07.10.2023 10:00,Metz,Niza,0,1,0.26,1.08,32,68,10,7,3,4,2,1,5,2,12,12,1,4,3,0,14,22,3,3,9,10,0,0,0,1,368,797,296,716,16,14,91,108,31,48,,,,,,,-1
06.10.2023 14:00,Estrasburgo,Nantes,1,2,0.62,2.5,44,56,11,16,3,7,5,5,3,4,14,13,3,11,0,2,18,27,5,2,15,12,0,0,4,0,391,504,321,429,19,13,102,103,46,51,,,,,,,-1
01.10.2023 13:45,Stade Rennais,Nantes,3,1,2.54,0.96,59,41,16,10,5,3,10,3,1,4,22,12,6,4,1,5,22,14,2,2,11,17,0,1,3,7,499,359,438,285,6,20,109,73,58,27,,,,,,,2
01.10.2023 10:05,Lorient,Montpellier,0,3,0.77,2.55,50,50,14,14,3,8,4,4,7,2,8,14,8,3,1,1,22,15,5,3,13,6,0,0,2,1,527,527,460,454,15,22,119,84,84,51,,,,,,,-3
01.10.2023 08:00,Le Havre,Lille,0,2,0.86,1.1,37,63,5,16,0,6,4,6,1,4,7,25,6,6,6,1,18,15,5,0,18,6,0,0,0,0,392,674,327,611,18,18,72,128,25,55,,,,,,,-2
01.10.2023 08:00,Niza,Brest,0,0,0.99,0.18,54,46,12,7,1,2,8,3,3,2,11,12,6,4,0,2,24,13,2,1,13,9,0,0,1,3,415,355,349,273,13,30,103,90,64,52,,,,,,,0
01.10.2023 08:00,Toulouse,Metz,3,0,1.47,0.49,66,34,15,8,10,3,3,3,2,2,9,17,4,6,3,0,16,19,3,7,10,7,0,0,3,0,634,305,556,231,16,11,110,101,33,52,,,,,,,3
01.10.2023 06:00,Reims,Lyon,2,0,1.97,0.61,50,50,8,11,3,6,4,1,1,4,16,21,1,5,1,2,16,15,6,1,19,14,0,0,2,2,490,496,410,418,23,9,103,124,44,58,,,,,,,2
30.09.2023 14:00,Mónaco,Marsella,3,2,1.05,1.03,46,54,10,8,7,4,2,3,1,1,19,18,2,6,1,5,26,15,2,4,17,15,0,0,4,4,407,481,316,379,19,15,114,92,38,48,,,,,,,1
30.09.2023 10:00,Clermont,PSG,0,0,0.91,2.46,33,67,12,21,3,10,3,6,6,5,16,11,6,9,1,0,7,21,10,3,11,16,0,0,2,3,278,575,208,506,18,13,82,137,42,96,,,,,,,0
29.09.2023 14:00,Estrasburgo,Lens,0,1,0.32,0.77,48,52,8,9,2,2,5,5,1,2,18,16,2,3,0,6,22,17,1,2,16,13,0,0,2,4,487,535,410,455,8,16,87,118,42,48,,,,,,,-1
26.09.2023 14:00,Lille,Reims,1,2,0.96,0.57,70,30,14,4,3,4,7,0,4,0,24,8,4,2,3,5,32,15,2,2,4,19,0,0,1,2,648,284,567,195,7,23,146,49,79,18,,,,,,,-1
24.09.2023 13:45,PSG,Marsella,4,0,1.54,0.66,77,23,15,6,5,0,5,5,5,1,15,12,8,3,1,2,14,14,0,1,11,14,0,0,0,3,807,241,734,162,22,20,139,59,82,16,,,,,,,4
24.09.2023 10:05,Montpellier,Stade Rennais,0,0,1.54,1,37,63,13,18,4,6,4,7,5,5,16,13,3,6,4,0,15,24,6,4,10,15,0,0,2,1,298,521,197,427,17,9,109,126,44,43,,,,,,,0
24.09.2023 08:00,Le Havre,Clermont,2,1,1.15,0.54,32,68,9,11,3,4,3,2,3,5,15,15,1,3,0,1,15,27,3,1,15,17,0,0,2,3,291,629,205,548,12,8,59,144,30,62,,,,,,,1
24.09.2023 08:00,Lens,Toulouse,2,1,2.46,0.38,61,39,27,7,7,2,8,3,12,2,16,17,9,4,3,1,19,10,1,5,16,15,0,0,2,1,554,357,475,267,10,26,155,65,108,23,,,,,,,1
24.09.2023 06:00,Metz,Estrasburgo,0,1,0.92,0.47,52,48,13,4,1,1,6,2,6,1,15,18,1,1,3,0,21,25,0,1,16,15,0,0,2,0,462,427,394,374,23,17,116,87,35,39,,,,,,,-1
23.09.2023 14:00,Brest,Lyon,1,0,2.02,0.33,56,44,27,6,11,3,11,2,5,1,15,19,10,1,1,0,24,19,3,10,17,16,0,0,3,1,431,350,329,252,21,19,116,97,70,29,,,,,,,1
23.09.2023 10:00,Nantes,Lorient,5,3,2.29,1.53,44,56,19,10,9,7,6,2,4,1,14,7,4,2,0,0,17,17,4,4,8,17,0,0,1,3,474,604,405,531,20,14,93,103,63,52,,,,,,,2
