Date,HomeTeam,AwayTeam,HG,AG,HxG,AxG,HP,AP,HTS,ATS,HSI,ASI,HSO,ASO,HBS,ABS,HFK,AFK,HC,AC,HOFF,AOFF,HTI,ATI,HGS,AGS,HF,AF,HRC,ARC,HYC,AYC,HTP,ATP,HPC,APC,HT,AT,HA,AA,HDA,ADA,HClC,AClC,HCrC,ACrC,HDC,ADC,Resultado
02.09.2023 09:30,Casa Pia,Rio Ave,1,1,0.49,0.39,56,44,11,12,5,4,4,7,2,1,15,21,12,0,3,0,33,22,3,4,17,15,0,0,1,2,,,,,,,95,89,43,38,,,,,,,0
01.09.2023 14:15,Vizela,Gil Vicente,1,0,1.63,0.39,45,55,13,5,5,1,6,2,2,2,19,19,4,3,1,3,25,19,1,4,20,16,0,0,0,3,,,,,,,98,112,48,44,,,,,,,1
28.08.2023 14:15,Rio Ave,Oporto,1,2,0.09,0.39,31,69,4,9,1,5,3,4,0,0,21,22,1,7,1,6,23,35,3,0,22,17,0,0,4,3,,,,,,,85,97,17,68,,,,,,,-1
27.08.2023 14:30,Sporting CP,Famalicao,1,0,2.17,0.36,65,35,10,7,6,1,3,4,1,2,15,19,8,1,2,2,31,11,1,5,17,14,0,0,3,2,,,,,,,129,82,84,29,,,,,,,1
27.08.2023 12:00,V. Guimaraes,Vizela,2,0,1.25,0.34,64,36,6,9,3,4,3,5,0,0,10,15,3,4,4,1,7,18,4,1,14,13,1,0,1,3,,,,,,,140,119,41,47,,,,,,,2
27.08.2023 09:30,Boavista,Casa Pia,1,1,,,55,45,10,10,5,7,4,2,1,1,13,23,11,4,3,1,20,28,6,4,18,14,0,0,1,0,,,,,,,96,109,46,41,,,,,,,0
26.08.2023 14:30,Gil Vicente,Benfica,2,3,0.05,1.58,48,52,11,14,7,7,4,3,0,4,18,15,1,5,0,4,9,11,4,5,16,14,0,0,3,3,,,,,,,111,114,44,58,,,,,,,-1
26.08.2023 12:00,Farense,Chaves,5,0,2.36,1.29,40,60,18,19,10,7,6,6,2,6,17,25,7,4,2,3,22,34,7,5,24,15,0,0,2,1,,,,,,,101,116,47,39,,,,,,,5
26.08.2023 09:30,Arouca,Portimonense,1,1,0.92,0.12,63,37,21,5,4,2,11,1,6,2,21,12,16,2,0,2,28,21,1,3,12,19,0,0,1,2,,,,,,,127,59,89,30,,,,,,,0
25.08.2023 14:15,Estrela,Estoril,2,1,1.3,1.33,55,45,15,11,3,4,7,6,5,1,9,11,8,8,2,2,24,27,3,1,8,6,0,0,1,1,,,,,,,114,75,58,47,,,,,,,1
21.08.2023 14:15,Famalicao,Moreirense,0,0,,,37,63,4,12,2,3,2,6,0,3,13,15,3,6,0,3,18,21,3,2,15,10,1,0,4,3,,,,,,,68,150,22,77,,,,,,,0
20.08.2023 14:30,Vizela,Arouca,2,2,1.59,0.86,60,40,13,10,7,2,3,4,3,4,13,28,6,3,4,2,22,20,0,5,23,12,1,1,7,6,,,,,,,114,91,70,30,,,,,,,0
20.08.2023 12:00,Oporto,Farense,2,1,1.92,0.45,59,41,26,9,8,1,14,5,4,3,11,11,17,3,1,1,19,11,0,6,10,11,0,0,2,3,,,,,,,145,70,94,25,,,,,,,1
20.08.2023 09:30,Estoril,Rio Ave,2,0,1.73,0.78,45,55,7,9,4,3,3,5,0,1,15,15,4,3,1,1,23,22,3,2,14,15,0,0,4,2,,,,,,,83,119,35,41,,,,,,,2
19.08.2023 14:30,Benfica,Estrela,2,0,2.73,0.48,67,33,27,6,10,1,9,3,8,2,14,10,9,4,2,0,16,23,1,8,8,14,0,0,3,3,,,,,,,164,66,98,26,,,,,,,2
19.08.2023 14:30,Portimonense,Boavista,1,4,1.75,2.05,55,45,10,9,5,6,4,2,1,1,15,21,11,2,3,1,24,27,2,4,19,13,0,0,3,2,,,,,,,108,84,47,33,,,,,,,-3
19.08.2023 12:00,Chaves,SC Braga,2,4,1.23,0.39,54,46,15,13,4,6,10,3,1,4,10,13,5,6,2,0,21,16,2,2,12,12,1,0,2,2,,,,,,,69,117,43,52,,,,,,,-2
